id,name,email,phone,url,website,mission_statement,photos,distance,address.address1,address.address2,address.city,address.state,address.postcode,address.country,hours.monday,hours.tuesday,hours.wednesday,hours.thursday,hours.friday,hours.saturday,hours.sunday,adoption.policy,adoption.url,social_media.facebook,social_media.twitter,social_media.youtube,social_media.instagram,social_media.pinterest,organization_id
WA73,Puyallup Animal Rescue,ballots@fairpoint.net,(253) 847-1243,https://www.petfinder.com/member/us/wa/puyallup/puyallup-animal-rescue-wa73/?referrer_id=2f113f8e-5c9f-4549-8db9-e9e1309fd172,,"We are a nonprofit rescue group dedicated to finding permanent homes for homeless dogs and cats in Pierce County, Washington....","[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/39541/1/?bust=1626129266&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/39541/1/?bust=1626129266&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/39541/1/?bust=1626129266&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/39541/1/?bust=1626129266'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/39541/4/?bust=1622669020&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/39541/4/?bust=1622669020&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/39541/4/?bust=1622669020&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/39541/4/?bust=1622669020'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/39541/2/?bust=1623283550&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/39541/2/?bust=1623283550&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/39541/2/?bust=1623283550&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/39541/2/?bust=1623283550'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/39541/5/?bust=1623283551&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/39541/5/?bust=1623283551&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/39541/5/?bust=1623283551&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/39541/5/?bust=1623283551'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/39541/6/?bust=1623283667&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/39541/6/?bust=1623283667&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/39541/6/?bust=1623283667&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/39541/6/?bust=1623283667'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/39541/3/?bust=1626129266&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/39541/3/?bust=1626129266&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/39541/3/?bust=1626129266&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/39541/3/?bust=1626129266'}]",,PO Box 814,,Puyallup,WA,98374,US,,,,,,,,"ADOPTION REQUIREMENTS

- The first step, if you are interested in adopting one of our dogs or cats, is to...",,https://www.facebook.com/PuyallupAnimalRescue/,,,https://www.instagram.com/puyallupanimalrescue/,,wa73
WA378,The Kitty Rescue,Kittyrescue2@gmail.com,(509) 630-1163,https://www.petfinder.com/member/us/wa/wenatchee/the-kitty-rescue-wa378/?referrer_id=2f113f8e-5c9f-4549-8db9-e9e1309fd172,,,[],,,,Wenatchee,WA,98801,US,,,,,,,,,,,,,,,wa378
WA644,Charlie's Foundation,charliesfoundation@yahoo.com,(425) 444-6162,https://www.petfinder.com/member/us/wa/seattle/charlies-foundation-wa644/?referrer_id=2f113f8e-5c9f-4549-8db9-e9e1309fd172,https://www.charliesfoundation.com,"Our mission is.....
 
Charlie&#039;s Foundation is a 501c3 not-for-profit charitable organization. We strongly believe and will strive to improve the...","[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/46605/3/?bust=1626220576&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/46605/3/?bust=1626220576&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/46605/3/?bust=1626220576&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/46605/3/?bust=1626220576'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/46605/1/?bust=1499372926&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/46605/1/?bust=1499372926&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/46605/1/?bust=1499372926&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/46605/1/?bust=1499372926'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/46605/2/?bust=1512001889&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/46605/2/?bust=1512001889&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/46605/2/?bust=1512001889&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/46605/2/?bust=1512001889'}]",,,,Seattle,WA,98188,US,,,,,,,,"Wanting to adopt a Senior?

We&#039;d like to tell you about our Adoption Process. All of us are volunteers and...",https://0992c64e-f80f-4310-b912-81b3c26ad111.filesusr.com/ugd/225ded_5b7425c8b56b43e089cf65ad7a00c339.pdf,https://www.facebook.com/CharliesFoundation/,,,https://www.instagram.com/charliesfoundation_rescue/,,wa644
WA652,Hearts4Doxies Rescue,hearts4doxies@gmail.com,,https://www.petfinder.com/member/us/wa/renton/hearts4doxies-rescue-wa652/?referrer_id=2f113f8e-5c9f-4549-8db9-e9e1309fd172,https://forms.gle/kNJ9vfoLmK8fBdx87,"Our location covers two neighboring states and the province of British Columbia:

Washington State (Seattle and surrounding areas)
Oregon (Portland...","[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/47341/2/?bust=1512001925&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/47341/2/?bust=1512001925&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/47341/2/?bust=1512001925&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/47341/2/?bust=1512001925'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/47341/1/?bust=1499454651&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/47341/1/?bust=1499454651&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/47341/1/?bust=1499454651&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/47341/1/?bust=1499454651'}]",,,,Renton,WA,98058,US,,,,,,,,Hearts4Doxies Rescue takes particular care in placing our animals and will select the very best home. Our screening process involves ...,https://forms.gle/kNJ9vfoLmK8fBdx87,https://www.facebook.com/hearts4doxies,,,https://www.instagram.com/hearts4doxiesrescue00/,,wa652
WA68,Olympic Peninsula Humane Society,info@ophumanesociety.org,(360) 457-8206,https://www.petfinder.com/member/us/wa/port-angeles/olympic-peninsula-humane-society-wa68/?referrer_id=2f113f8e-5c9f-4549-8db9-e9e1309fd172,http://ophumanesociety.org,Our mission is to provide the highest level of compassion for the animals entrusted in our care; to measurably reduce...,"[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/39537/1/?bust=1499296736&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/39537/1/?bust=1499296736&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/39537/1/?bust=1499296736&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/39537/1/?bust=1499296736'}]",,1743 Old Olympic Hwy,,Port Angeles,WA,98363,US,,,,,,,,"***DURING COVID19***

We are doing adoptions for locals (Olympic Peninsula) only by appointment. 

All potential adopters must fill out an...",https://www.ophumanesociety.org/dog-adoption-application,https://www.facebook.com/OPHumaneSociety/,,,,,wa68
WA711,RISE Rescue Alliance,info@riserescue.org,,https://www.petfinder.com/member/us/wa/port-angeles/rise-rescue-alliance-wa711/?referrer_id=2f113f8e-5c9f-4549-8db9-e9e1309fd172,https://www.riserescue.org,The Rise Rescue Alliance is a national organization dedicated to saving and improving the lives of dogs and their owners...,"[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/50849/1/?bust=1616181369&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/50849/1/?bust=1616181369&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/50849/1/?bust=1616181369&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/50849/1/?bust=1616181369'}]",,,,Port Angeles,WA,98362,US,,,,,,,,,https://riserescue.org/the-adoption-process/,https://www.facebook.com/riserescuealliance,,,https://instagram.com/riserescuealliance,,wa711
WA38,Second Chance Companions,info@sccpets.com,(360) 687-4569,https://www.petfinder.com/member/us/wa/battle-ground/second-chance-companions-wa38/?referrer_id=2f113f8e-5c9f-4549-8db9-e9e1309fd172,http://www.sccpets.com,"Founded in 1993, Second Chance Companions is a 501(c) 3 non-profit pet organization dedicated to helping animals in SW Washington...",[],,PO Box 2343,"Battle Ground, WA 98604",Battle Ground,WA,98604,US,,,,,,,,"Although we do not run an independent shelter, we maintain a list with available pets in private homes just waiting...",https://sccpets.com/adopt/adoption-faq/,http://www.facebook.com/sccpets,,,,,wa38
WA424,Mikey's Chance Canine Rescue,mikeyschance@gmail.com,,https://www.petfinder.com/member/us/wa/west-richland/mikeys-chance-canine-rescue-wa424/?referrer_id=2f113f8e-5c9f-4549-8db9-e9e1309fd172,http://www.MikeysChance.com,Our goal is to find the best possible match between dog and human. We believe the best way to do...,"[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/39456/1/?bust=1501189422&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/39456/1/?bust=1501189422&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/39456/1/?bust=1501189422&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/39456/1/?bust=1501189422'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/39456/2/?bust=1512001351&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/39456/2/?bust=1512001351&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/39456/2/?bust=1512001351&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/39456/2/?bust=1512001351'}]",,,,West Richland,WA,99353,US,,,,,,,,"If you are interested in adopting one of our dogs, please visit Mikeyschance.com to find out about our adoption procedures....",https://form.jotform.com/201526914450147,https://www.facebook.com/MikeysChanceCanineRescue/,,,,,wa424
WA613,Pacific Animal Society,PAS4change@gmail.com,,https://www.petfinder.com/member/us/wa/la-center/pacific-animal-society-wa613/?referrer_id=2f113f8e-5c9f-4549-8db9-e9e1309fd172,http://www.pacificanimalsocietywa.org,Pacific Animal Society is a 501(c)(3) non-profit organization that was founded in 2014. Our mission is to help prevent animal...,"[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/44736/1/?bust=1512001771&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/44736/1/?bust=1512001771&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/44736/1/?bust=1512001771&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/44736/1/?bust=1512001771'}]",,,,La Center,WA,98629,US,,,,,,,,As we work to make the world a better place for animals we often come across pets in need of...,https://www.pacificanimalsocietywa.org/adoption-application/,,,,,,wa613
WA716,Ashley's Kitten Academy,ashleyskittenacademy@gmail.com,(425) 470-3335,https://www.petfinder.com/member/us/wa/everett/ashleys-kitten-academy-wa716/?referrer_id=2f113f8e-5c9f-4549-8db9-e9e1309fd172,https://ashleyskittenacademy.org/,We provide a loving environment and around-the-clock care until each adoptable cat or kitten has found a forever home. Our...,[],,,,Everett,WA,98208,US,,,,,,,,"First we accept applications via a google form document at ashleyskittenacademy.org 
After going through applications, we have a Facetime or...",https://ashleyskittenacademy.org/adopt/,https://www.facebook.com/ashleyskittenacademy,,,https://www.instagram.com/ashleyskittenacademy/?hl=en,,wa716
WA612,SEn Rescue Sanctuary,senrescuesanctuary@Yahoo.com,(360) 482-0822,https://www.petfinder.com/member/us/wa/elma/sen-rescue-sanctuary-wa612/?referrer_id=2f113f8e-5c9f-4549-8db9-e9e1309fd172,https://www.youtube.com/channel/UCF2ygBjXuO9KboGx9D9kF3g,"What is SeN Rescue Sanctuary  About, what do they do ?

SeN Rescue Sanctuary  is a family operated, non-profit 501c3...","[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/44712/1/?bust=1500305192&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/44712/1/?bust=1500305192&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/44712/1/?bust=1500305192&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/44712/1/?bust=1500305192'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/44712/2/?bust=1500305193&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/44712/2/?bust=1500305193&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/44712/2/?bust=1500305193&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/44712/2/?bust=1500305193'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/44712/3/?bust=1500305193&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/44712/3/?bust=1500305193&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/44712/3/?bust=1500305193&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/44712/3/?bust=1500305193'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/44712/4/?bust=1500305194&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/44712/4/?bust=1500305194&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/44712/4/?bust=1500305194&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/44712/4/?bust=1500305194'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/44712/6/?bust=1500307243&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/44712/6/?bust=1500307243&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/44712/6/?bust=1500307243&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/44712/6/?bust=1500307243'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/44712/5/?bust=1512004145&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/44712/5/?bust=1512004145&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/44712/5/?bust=1512004145&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/44712/5/?bust=1512004145'}]",,Po Box 870,,Elma,WA,98541,US,,,,,,,,"When God had made the earth &amp; sky, the flowers &amp; the trees,

He then made all the animals. He...",,,,https://www.youtube.com/channel/UCF2ygBjXuO9KboGx9D9kF3g,,,wa612
WA79,Kittitas County Friends of Animals,kcfoa2002@gmail.com,(509) 929-3357,https://www.petfinder.com/member/us/wa/ellensburg/kittitas-county-friends-of-animals-wa79/?referrer_id=2f113f8e-5c9f-4549-8db9-e9e1309fd172,https://kcfoa.org,"Dedicated to the welfare of domestic pets in Kittitas Valley. 
•Spay &amp; Neuter Vouchers 
•Veterinary assistance for low income families...",[],,,,Ellensburg,WA,98926,US,,,,,,,,"We have an adoption application that must be completely filled out.  If approved, an adoption agreement must be signed.  We...",https://kcfoa.org/adoption/,,,,,,wa79
WA707,Tiny Tails and Scales,tinytailsandscales@gmail.com,,https://www.petfinder.com/member/us/wa/olympia/tiny-tails-and-scales-wa707/?referrer_id=2f113f8e-5c9f-4549-8db9-e9e1309fd172,,"Tiny Tails and Scales Small Animal Rescue is committed to education, rescue, and rehabilitation of exotic animals from small to...","[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/50557/1/?bust=1602800323&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/50557/1/?bust=1602800323&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/50557/1/?bust=1602800323&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/50557/1/?bust=1602800323'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/50557/2/?bust=1602800324&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/50557/2/?bust=1602800324&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/50557/2/?bust=1602800324&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/50557/2/?bust=1602800324'}]",,,,Olympia,WA,98516,US,,,,,,,,"If you are interested in adopting one of our amazing animals, please email us at tinytailsandscales@gmail.com! We provide counseling for...",https://forms.gle/NimR2RkTonYKriMZ7,https://www.facebook.com/tinytailsandscales/,,,https://www.instagram.com/tinytailsandscales/?hl=en,,wa707
WA576,Red Waggin Rescue,connellpetrescue@gmail.com,,https://www.petfinder.com/member/us/wa/connell/red-waggin-rescue-wa576/?referrer_id=2f113f8e-5c9f-4549-8db9-e9e1309fd172,,"Red Waggin Rescue is a 501(c)3 that grew out of Connell Pet Rescue.  
	 
The City of Connell is located in...","[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/43060/1/?bust=1512001649&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/43060/1/?bust=1512001649&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/43060/1/?bust=1512001649&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/43060/1/?bust=1512001649'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/43060/2/?bust=1512167443&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/43060/2/?bust=1512167443&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/43060/2/?bust=1512167443&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/43060/2/?bust=1512167443'}]",,,,Connell,WA,99326,US,,,,,,,,Each pet profile contains a link to the appropriate online application form for adoption.  If you have challenges with the...,https://forms.gle/SYt1zFczr7WfkgMfA,,,https://www.youtube.com/channel/UCeM6Jj2Fqt8G6qZtuhxMQjA,,,wa576
WA699,Hands N Paws Animal Assistance,handsnpaws@outlook.com,(208) 503-3710,https://www.petfinder.com/member/us/wa/moses-lake/hands-n-paws-animal-assistance-wa699/?referrer_id=2f113f8e-5c9f-4549-8db9-e9e1309fd172,https://www.handsnpawswa.com,"We are a non-profit organization working with the community to keep animals in their homes by providing education, resources and...","[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/50418/1/?bust=1598825991&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/50418/1/?bust=1598825991&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/50418/1/?bust=1598825991&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/50418/1/?bust=1598825991'}]",,,,Moses Lake,WA,98837,US,,,,,,,,Thank you for looking at our pets.  We are a foster based organization so appointments are made with a foster...,https://petstablished.com/petlover/general_form/29177,https://www.facebook.com/handsnpawsWA,,,,,wa699
WA295,Kindred Souls Foundation,programs@kindredsoulsfoundation.org,(253) 226-3135,https://www.petfinder.com/member/us/wa/steilacoom/kindred-souls-foundation-wa295/?referrer_id=2f113f8e-5c9f-4549-8db9-e9e1309fd172,http://www.kindredsoulsfoundation.org,"Mission Statement

Kindred Souls Foundation provides sanctuary to abandoned, abused, and neglected cats and dogs of all ages, a holistic...","[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/39358/1/?bust=1572473267&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/39358/1/?bust=1572473267&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/39358/1/?bust=1572473267&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/39358/1/?bust=1572473267'}]",,P.O. Box 88627,,Steilacoom,WA,98388,US,,,,,,,,"Download and complete an adoption application. Completed applications can be emailed, faxed, or mailed to us. Once an application is...",https://kindredsoulsfoundation.org/wp-content/uploads/2020/02/Adoption-Application-fillable.pdf,http://www.facebook.com/KindredSoulsFoundation,https://twitter.com/kindredsouls05,,http://www.instagram.com/kindredsoulsfoundation,,wa295
WA717,Underdog Pet Rescue and Rehabilitation,info@underdogpetswa.org,,https://www.petfinder.com/member/us/wa/lake-forest-park/underdog-pet-rescue-and-rehabilitation-wa717/?referrer_id=2f113f8e-5c9f-4549-8db9-e9e1309fd172,https://www.underdogpetswa.org/,"Underdog seeks to provide relief to other rescues and animal shelters in the area by providing dedicated, resource-intensive care to...",[],,,,Lake Forest Park,WA,98155,US,,,,,,,,"The first step is to fill out a pre-adoption questionnaire, where we screen the household to make sure it is...",https://www.underdogpetswa.org/adopt,https://www.facebook.com/underdogpetwa,,,https://www.instagram.com/underdogpetrescue/,,wa717
WA119,MEOW Cat Rescue,info@meowcatrescue.org,(425) 822-6369,https://www.petfinder.com/member/us/wa/kirkland/meow-cat-rescue-wa119/?referrer_id=2f113f8e-5c9f-4549-8db9-e9e1309fd172,http://www.meowcatrescue.org,,"[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/39243/1/?bust=1502555582&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/39243/1/?bust=1502555582&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/39243/1/?bust=1502555582&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/39243/1/?bust=1502555582'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/39243/2/?bust=1502555582&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/39243/2/?bust=1502555582&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/39243/2/?bust=1502555582&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/39243/2/?bust=1502555582'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/39243/3/?bust=1502555583&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/39243/3/?bust=1502555583&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/39243/3/?bust=1502555583&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/39243/3/?bust=1502555583'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/39243/4/?bust=1502555585&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/39243/4/?bust=1502555585&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/39243/4/?bust=1502555585&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/39243/4/?bust=1502555585'}]",,"10600 NE 68th, Suite F",Near Kirkland's PCC,Kirkland,WA,98033,US,,,,,,1pm - 5pm,1pm - 5pm,,https://meowcatrescue.org/adopt/adoption-process/,https://www.facebook.com/MEOWCatRescue,,,,,wa119
WA715,The Hare BnB Rescue Spa & Boutique,harebnbrescuespaandboutique@gmail.com,(509) 906-1480,https://www.petfinder.com/member/us/wa/lacey/the-hare-bnb-rescue-spa-and-boutique-wa715/?referrer_id=2f113f8e-5c9f-4549-8db9-e9e1309fd172,https://theharebnbrescuespaandboutique.org,Our mission is to be a preventative program for domestic bunnies. We provide a safe haven for bunnies that are...,[],,,,Lacey,WA,98503,US,,,,,,,,"All bunnies must be indoor companions. Photo/video proof of habitats are required, and all animals are spayed/neutered prior to adoption.",https://theharebnbrescuespaandboutique.org/rescue,https://www.facebook.com/HareBNBRescue/,,,,,wa715
WA388,Wayward Creatures Relief Agency,docjesadams@gmail.com,509-690-7343 ,https://www.petfinder.com/member/us/wa/chewelah/wayward-creatures-relief-agency-wa388/?referrer_id=2f113f8e-5c9f-4549-8db9-e9e1309fd172,,,[],,,,Chewelah,WA,99109,US,,,,,,,,,,,,,,,wa388
WA215,NW Pixie Bob Rescue,nwpixiebobrescue@yahoo.com,425-358-1284,https://www.petfinder.com/member/us/wa/seattle/nw-pixie-bob-rescue-wa215/?referrer_id=2f113f8e-5c9f-4549-8db9-e9e1309fd172,,,"[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/39303/1/?bust=1600023190&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/39303/1/?bust=1600023190&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/39303/1/?bust=1600023190&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/39303/1/?bust=1600023190'}]",,PO Box 63,,Seattle,WA,98065,US,,,,,,,,,,,,,,,wa215
WA467,Rez Animal Resources & Education,alouder@ml1.net,253-370-6392 ,https://www.petfinder.com/member/us/wa/chehalis/rez-animal-resources-and-education-wa467/?referrer_id=2f113f8e-5c9f-4549-8db9-e9e1309fd172,,Rez Animal Resources &amp; Education is a small organization that helps animals on Indian reservations in SW Washington.  Tribes served...,"[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/39489/1/?bust=1512001380&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/39489/1/?bust=1512001380&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/39489/1/?bust=1512001380&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/39489/1/?bust=1512001380'}]",,,,Chehalis,WA,98532,US,,,,,,,,Cat adoption fee is $80 to $100 and dogs are $80 to $125.  All pets are fixed and current on...,,,,,,,wa467
WA661,Companion Animal Outreach,cao2011@aol.com,,https://www.petfinder.com/member/us/wa/spokane/companion-animal-outreach-wa661/?referrer_id=2f113f8e-5c9f-4549-8db9-e9e1309fd172,,,"[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/48077/1/?bust=1529868925&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/48077/1/?bust=1529868925&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/48077/1/?bust=1529868925&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/48077/1/?bust=1529868925'}]",,,,Spokane,WA,99217,US,,,,,,,,"If you are interested in adopting, please email cao2011@Aol.com &amp; we will set up a time for you to meet...",,,,,,,wa661
